incident_date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
02/17/22,225,N962AU,C172,3500,A80,Green,No,Peachtree City,Georgia
02/17/22,230,HI1045,C25B,1500,MIA,Green,No,Miami,Florida
02/17/22,238,SWA1790,B737,22000,BNA,Green,No,Nashville,Tennessee
02/17/22,240,EPI262,C172,2000,DAB,Green,No,Daytona Beach,Florida
02/17/22,242,AIP1937,B190,2700,ONT,Green,No,Ontario,California
02/17/22,246,N521CW,PA28,6500,MWH,Green,No,Moses Lake ,Washington
02/17/22,255,ASH6165,E75L,7000,OKC,Green,No,Oklahoma City,Oklahoma
02/17/22,300,AAL449,B738,17000,ZDC,Green,No,Leesburg,Virginia
02/17/22,329,LXJ438,E545,1000,ADS,Green,No,Dallas,Texas
02/17/22,352,N734DG,C172,1800,RSW,Blue,No,Fort Myers,Florida
02/17/22,355,UAL2184,B738,15000,ZDC,Blue,No,Leesburg,Virginia
02/17/22,358,SKW3476,E75L,1500,SAN,Green,No,San Diego,California
02/17/22,400,N573ND,C172,3000,OXR,Green,No,Oxnard,California
02/17/22,405,N858AU,C172,5500,MGM,Green,No,Montgomery,Alabama
02/17/22,509,SWA351,B738,1900,PDX,Green,No,Portland,Oregon
02/17/22,605,ENY4038,E145,5000,ZFW,Green,No,Fort Worth,Texas
02/17/22,615,UPS59,B748,12000,SCT,Green,No,San Diego,California
02/17/22,712,ASA375,B739,14000,NCT,Blue,No,Mather,California
02/17/22,2317,UAL1039,B739,3000,N90,Green,No,Westbury,New York
02/18/22,51,SWA2842,B737,1500,RSW,Green,No,Fort Myers,Florida
02/18/22,120,OAE8989,B767,6000,ELP,Green,No,El Paso,Texas
02/18/22,241,N720LM,DA40,5300,L30,Blue Or Purple,No,Las Vegas,Nevada
02/18/22,252,CDM7,EC35,6500,ZOA,Green,No,Fremont,California
02/18/22,320,N435CA,C172,1000,BFL,Green,No,Bakersfield,California
02/18/22,422,N2452T,PA38,2000,FAT,Green,No,Fresno,California
02/18/22,511,ASA1496,B739,2100,SEA,Green,No,Seattle,Washington
02/18/22,550,SKW3390,E75L,3500,SAN,Green,No,San Diego,California
02/18/22,915,UAL2337,B738,5000,P50,Green,No,Phoenix,Arizona
02/19/22,24,N708LU,C172,3000,ROA,Green,No,Roanoke,Virginia
02/19/22,111,N717EH,C56X,2700,SBN,Green,No,South Bend,Indiana
02/19/22,119,CNS11,PC12,8000,PBI,Green,No,West Palm Beach,Florida
02/19/22,122,N131CA,P28A,3000,I90,Green,No,Houston,Texas
02/19/22,142,N968LT,C172,4000,ZHU,Green,No,Houston,Texas
02/19/22,142,NEW441,H25B,10000,GSB,Green,No,Goldsboro,North Carolina
02/19/22,200,SKW4640,E75L,6000,C90,Green,No,Elgin,Illinois
02/19/22,215,UAL2289,B738,Unk,I90,Unk,No,Houston,Texas
02/19/22,219,N4661Q,C152,1600,SSF,Blue,No,San Antonio,Texas
02/19/22,230,N746PC,C56X,8000,NCT,Green,No,Mather,California
02/19/22,240,AAL1291,A319,23000,ZME,Green,No,Memphis,Tennessee
02/19/22,245,MTU098,DA40,4000,ZID,Green,No,Indianapolis,Indiana
02/19/22,251,SWQ9629,B733,12000,ZHU,Blue,No,Houston,Texas
02/19/22,252,N67384,C152,2000,NCT,Green,No,Mather,California
02/19/22,255,SWA2353,B738,10000,P50,Green,No,Phoenix,Arizona
02/19/22,255,SWA2036,B737,3500,BNA,Green,No,Nashville,Tennessee
02/19/22,304,FDX45,B777,2000,BQN,Green,No,Aguadilla,Puerto Rico
02/19/22,304,TIV95,C25B,23000,ZLA,Green,No,Palmsdale,California
02/19/22,305,LXJ372,E55P,4500,NCT,Green,No,Mather,California
02/19/22,326,SNC1080,SH36,5000,P50,Green,No,Phoenix,Arizona
02/19/22,340,N771HP,C206,4000,FAT,Green,No,Fresno,California
02/19/22,340,SWA1653,B738,25000,ZME,Purple,No,Memphis,Tennessee
02/19/22,346,AAL1605,B738,2500,RDU,Green,No,Raleigh/Durham,North Carolina
02/19/22,408,N97EM,C56X,9000,P50,Green,No,Phoenix,Arizona
02/19/22,500,N41807,CH7B,4500,P80,Green,No,Portland,Oregon
02/19/22,500,N577CP,HELO,1300,CMH,Blue,No,Columbus,Ohio
02/19/22,608,SKW3408,E75L,6500,FAT,Green,No,Fresno,California
02/19/22,610,N4P,C82R,9000,ZOA,Green,No,Fremont,California
02/19/22,1614,FDY59,C208,5000,HCF,Green,No,Honolulu,Hawaii
02/20/22,10,N5191J,C172,500,MYR,Blue,No,Myrtle Beach,South Carolina
02/20/22,59,UAL1911,A319,5300,AUS,Green,No,Austin,Texas
02/20/22,120,LTA84,DA40,Unk,HUF,Unk,No,Terre Haute,Indiana
02/20/22,150,BTQ984,PC12,6000,D10,Green,No,Dallas-Fort Worth,Texas
02/20/22,150,ACA724,BCS3,6000,N90,Green,No,Westbury,New York
02/20/22,215,UCA4332,E145,11000,I90,Green,No,Houston,Texas
02/20/22,222,SJA720,PRM1,20000,ZLA,Green,No,Palmsdale,California
02/20/22,225,PA17A,HELO,3000,LAS,Green,No,Las Vegas,Nevada
02/20/22,230,SKW5143,CRJ2,8500,C90,Green,No,Elgin,Illinois
02/20/22,230,SKW3530,E175,2000,SJC,Green,No,San Jose,California
02/20/22,241,MTU92,DA41,5000,HSV,Green,No,Huntsville,Alabama
02/20/22,246,MTU92,DA40,5000,ZME,Green,No,Memphis,Tennessee
02/20/22,258,ERU03,C172,9500,P50,Green,No,Phoenix,Arizona
02/20/22,303,GTI3826,B763,3000,ZSU,Green,No,San Juan,Puerto Rico
02/20/22,312,ERU03,C172,9500,P50,Green,No,Phoenix,Arizona
02/20/22,325,LN33JA,PC12,9000,L30,Green,No,Las Vegas,Nevada
02/20/22,330,N1932K,LJ31,7000,A80,Green,No,Peachtree City,Georgia
02/20/22,340,EMD24,BE9L,6500,ZDV,Green,No,Longmont,Colorado
02/20/22,343,N700LP,C560,12000,I90,Green,No,Houston,Texas
02/20/22,344,N54WS,C25C,1500,BCT,Green,No,Boca Raton,Florida
02/20/22,345,UCA4293,E145,3000,LCH,Green,No,Lake Charles,Louisiana
02/20/22,355,SWA438,B737,11000,NCT,Green,No,Mather,California
02/20/22,435,JSX179,E135,3000,SCT,Green,No,San Diego,California
02/20/22,440,DAL2850,B739,6000,CHS,Green,No,Charleston ,South Carolina
02/20/22,445,QXE2016,E75L,4000,S46,Green,No,Burien,Washington
02/20/22,445,ASA1455,A320,7500,S46,Green,No,Burien,Washington
02/20/22,516,SCX8710,B738,6000,CHS,Green,No,Charleston ,South Carolina
02/20/22,526,N916QT,C172,4000,SCT,Blue,No,San Diego,California
02/20/22,657,ASA1315,B738,9000,GEG,Blue,No,Spokane ,Washington
02/20/22,740,SH21,AS60,600,LAX,Green,No,Los Angeles,California
02/20/22,800,SKW3738,E75L,3500,GEG,Blue,No,Spokane ,Washington
02/20/22,818,LN365MT,HELO,9000,CHS,Green,No,Charleston ,South Carolina
02/20/22,2357,N1259X,M20P,300,PIE,Green,No,St. Petersburg-Clearwater,Florida
02/21/22,101,AAL2254,A319,7000,D10,Green,No,Dallas-Fort Worth,Texas
02/21/22,104,ENY3781,E170,17500,ZME,Green,No,Memphis,Tennessee
02/21/22,140,SWA2207,B737,18000,ZOB,Green,No,Oberlin,Ohio
02/21/22,150,N2235V,C172,1300,CNO,Green,No,Chino,California
02/21/22,206,HAL36,A332,8000,P50,Green,No,Phoenix,Arizona
02/21/22,209,AAL2352,A320,9000,P50,Green,No,Phoenix,Arizona
02/21/22,209,UAL2492,B739,10000,BTV,Green,No,Burlington,Vermont
02/21/22,250,N66842,PA18,6500,ZDV,Blue,No,Longmont,Colorado
02/21/22,255,N20747,C172,3000,D10,Blue,No,Dallas-Fort Worth,Texas
02/21/22,255,CSI571,BE30,6000,ZAB,Green,No,Albuquerque,New Mexico
02/21/22,255,SWA2364,B737,2500,P80,Green,No,Portland,Oregon
02/21/22,258,SWA502,B737,2500,P80,Green,No,Portland,Oregon
02/21/22,305,N401BC,BE40,3500,C90,Green,No,Elgin,Illinois
02/21/22,310,GAJ808,B350,24000,ZLA,Green,No,Palmsdale,California
02/21/22,345,SKW5591,CRJ2,14000,ZOA,Green,No,Fremont,California
02/21/22,350,NKS613,A320,36000,ZNY,Green,No,Ronkonkoma,New York
02/21/22,355,ENY3678,E170,17000,ZME,Green,No,Memphis,Tennessee
02/21/22,448,OXF6250,P28A,5100,ZAB,Green,No,Albuquerque,New Mexico
02/21/22,530,LN126TS,PC12,6500,BOI,Green,No,Boise,Idaho
02/21/22,1120,HAL50,A332,3000,N90,Green,No,Westbury,New York
02/21/22,2342,N560PU,P28A,1400,GUS,Green,No,Peru,Indiana
02/22/22,54,KAP7134,P212,2600,EVV,Green,No,Evansville,Indiana
02/22/22,56,ASA716,B739,4000,D10,Green,No,Dallas-Fort Worth,Texas
02/22/22,104,N32702,P28A,1000,P31,Green,No,Pensacola,Florida
02/22/22,130,N219SP,C172,2100,OWB,Green,No,Owensboro,Kentucky
02/22/22,132,AAL1614,A320,6000,D10,Green,No,Dallas-Fort Worth,Texas
02/22/22,135,N263RS,PC12,14000,ZTL,Green,No,Hampton,Georgia
02/22/22,140,SCX380,B738,18000,ZMA,Green,No,Melbourne,Florida
02/22/22,149,AAL1889,A319,3200,PHX,Green,No,Phoenix,Arizona
02/22/22,320,ASA1135,B739,2000,SEA,Green,No,Seattle,Washington
02/22/22,345,N172RA,C172,3000,PAE,Green,No,Everett,Washington
02/22/22,352,N6504M,C182,4200,DAB,Green,No,Daytona Beach,Florida
02/22/22,354,NKS1399,A321,16000,ZJX,Green,No,Hillard,Florida
02/22/22,408,N6504M,C182,4200,DAB,Green,No,Daytona Beach,Florida
02/22/22,433,UPS1171,MD11,2000,SDF,Green,No,Louisville,Kentucky
02/22/22,450,SKW3800,E75L,5000,BOI,Green,No,Boise,Idaho
02/22/22,2300,AAL1354,A319,15000,PHL,Green,No,Philadelphia,Pennsylvania
02/22/22,2347,JBU1051,E190,4000,PBI,Green,No,West Palm Beach,Florida
02/23/22,32,N6168Q,P28A,4000,JAX,Green,No,Jacksonville,Florida
02/23/22,227,DAL2177,N739,4000,P80,Green,No,Portland,Oregon
02/23/22,230,N4297M,P28A,4500,F11,Green,No,Orlando,Florida
02/23/22,250,AAL2283,B789,5000,SCT,Green,No,San Diego,California
02/23/22,310,ERU493,C172,4000,TPA,White,No,Tampa,Florida
02/23/22,355,SWA2056,B738,6800,PCT,Green,No,Warrenton,Virginia
02/23/22,441,ASA227,B739,11000,S46,Green,No,Burien,Washington
02/23/22,443,ASA1304,A320,13000,S46,Green,No,Burien,Washington
02/23/22,444,BUOY25,K35R,4000,TPA,Green,No,Tampa,Florida
02/23/22,445,BALTO90,C17,2000,A11,Blue,No,Anchorage,Alaska
02/23/22,450,SKW5347,E75L,3000,ICT,Red,No,Wichita,Kansas
02/23/22,533,JIA5071,CRJ9,10000,PCT,Green,No,Warrenton,Virginia
02/23/22,535,AAL1077,A319,10000,PCT,Green,No,Warrenton,Virginia
02/23/22,553,BALTO90,C17,2000,A11,Blue,No,Anchorage,Alaska
02/23/22,607,SKW3390,E75L,7000,NCT,Green,No,Mather,California
02/23/22,654,ASA505,B738,11000,S46,Green,No,Burien,Washington
02/23/22,830,UAL1778,B737,500,UAL,Green,No,Salt Lake City,Utah
02/23/22,1352,N565CG,LJ60,2800,SDL,White,No,Scottsdale,Arizona
02/24/22,103,N705LU,C172,3000,ROA,Green,No,Roanoke,Virginia
02/24/22,128,EDV5213,CRJ9,7700,ZHU,Green,No,Houston,Texas
02/24/22,129,EDV5451,CRJ2,16500,ZTL,Green,No,Hampton,Georgia
02/24/22,130,PDT6197,E145,18000,ZTL,Green,No,Hampton,Georgia
02/24/22,130,N863DR,T206,4000,SAV,Green,No,Savannah,Georgia
02/24/22,131,ENY4250,E170,11000,ZTL,Green,No,Hampton,Georgia
02/24/22,137,GJS4582,CRJ7,26000,ZDC,Blue,No,Leesburg,Virginia
02/24/22,144,JIA5064,CRJ7,14000,ZDC,Green,No,Leesburg,Virginia
02/24/22,200,N5324G,C172,4500,MAF,Green,No,Midland,Texas
02/24/22,200,KONA206,C182,7500,JAX,Green,No,Jacksonville,Florida
02/24/22,224,EDV4735,CRJ2,5000,A80,Green,No,Peachtree City,Georgia
02/24/22,227,N177BD,C172,6000,P80,Green,No,Portland,Oregon
02/24/22,229,LBQ782,BE58,8000,GSO,Green,No,Greensboro,North Carolina
02/24/22,240,DAL1922,B738,15000,S46,Green,No,Burien,Washington
02/24/22,257,SKW5306,E75L,23000,ZOA,Green,No,Fremont,California
02/24/22,308,XOJ780,C750,8000,SCT,Green,No,San Diego,California
02/24/22,351,N611EK,C172,3500,S46,Green,No,Burien,Washington
02/24/22,410,SNC787,SH36,3500,CAE,Green,No,Columbia,South Carolina
02/24/22,415,RPA3412,E75L,3500,TPA,Green,No,Tampa,Florida
02/24/22,419,ASA1304,A320,14000,S46,Green,No,Burien,Washington
02/24/22,442,ASA1066,B739,8000,ABQ,Green,No,Albuquerque,New Mexico
02/24/22,443,ASH5814,CRJ9,9300,P50,Green,No,Phoenix,Arizona
02/24/22,503,UAL540,B737,8000,SCT,Green,No,San Diego,California
02/24/22,519,ASA1187,B39M,15000,ZSE,Green,No,Auburn,Washington
02/24/22,547,ASA771,B737,2000,PDX,Green,No,Portland,Oregon
02/24/22,610,AAL559,A321,3500,SAN,Green,No,San Diego,California
02/24/22,611,N916NT,C172,2000,BFL,Green,No,Bakersfield,California
02/25/22,110,AAL771,B738,34000,ZJX,Blue,No,Hillard,Florida
02/25/22,142,N7335H,C172,3000,A80,Green,No,Peachtree City,Georgia
02/25/22,200,EJA809,C700,12000,ZDV,Blue,No,Longmont,Colorado
02/25/22,255,N621KF,SR22,7000,ZJX,Green,No,Hillard,Florida
02/25/22,256,SWA2494,B737,4600,SCT,Green,No,San Diego,California
02/25/22,300,N734KU,C172,4000,P80,Green,No,Portland,Oregon
02/25/22,340,SWA717,B738,9500,P50,Green,No,Phoenix,Arizona
02/25/22,355,LINDO85,C5M,1500,SCK,Green,No,Stockton,California
02/25/22,456,SKW3359,E75L,4000,NCT,Green,No,Mather,California
02/25/22,504,ASA792,B738,4000,S46,Green,No,Burien,Washington
02/25/22,505,SWA1572,B737,4000,S46,Green,No,Burien,Washington
02/25/22,505,N5658U,P28A,6000,JAX,Green,No,Jacksonville,Florida
02/25/22,506,SWA1594,B737,5000,PSP,Green,No,Palm Springs,California
02/25/22,650,CTL5,AC50,5000,ZMA,Green,No,Melbourne,Florida
02/25/22,1035,ATN3496,B763,10000,SCT,Green,No,San Diego,California
02/25/22,1327,QXE2019,E75L,6000,P80,Green,No,Portland,Oregon
02/25/22,2350,PDT6154,E145,4000,PHL,Green,No,Philadelphia,Pennsylvania
02/26/22,38,N772CS,C560,9000,GSO,Green,No,Greensboro,North Carolina
02/26/22,44,ENY3648,E145,7500,GSO,Green,No,Greensboro,North Carolina
02/26/22,56,N227MT,HELO,1200,DTO,Blue,No,Denton,Texas
02/26/22,108,N22CE,SR22,5500,ZMA,Green,No,Melbourne,Florida
02/26/22,134,EDV5293,CRJ9,16000,ZTL,Green,No,Hampton,Georgia
02/26/22,155,SKW169K,CRJ9,8000,M98,Green,No,Minneapolis,Minnesota
02/26/22,216,SKW5544,E75L,5000,CLT,Green,No,Charlotte,North Carolina
02/26/22,223,EDV5500,CRJ9,20000,ZDC,Green,No,Leesburg,Virginia
02/26/22,225,SWA1757,B737,1700,BUR,Green,No,Burbank,California
02/26/22,225,EDV4989,CRJ9,23000,ZDC,Green,No,Leesburg,Virginia
02/26/22,228,N61750,C172,5500,SUX,Green,No,Sioux City,Iowa
02/26/22,230,PDT6047,E145,17000,ZDC,Blue,No,Leesburg,Virginia
02/26/22,237,N4887G,C172,2000,MWH,Green,No,Moses Lake ,Washington
02/26/22,341,N811DM,SR22,4000,GSP,Green,No,Greer,South Carolina
02/26/22,419,SCX356,B738,38000,ZAU,Green,No,Aurora,Illinois
02/26/22,450,PHI53,AS50,6800,ABQ,Green,No,Albuquerque,New Mexico
02/26/22,451,UAL352,B739,11000,ZBW,Green,No,Nashua,New Hampshire
02/26/22,455,N234AW,PC12,6000,SCT,Green,No,San Diego,California
02/26/22,520,FDX1807,MF11,16000,ZSE,Green,No,Auburn,Washington
02/26/22,522,LN642PC,PC12,7100,ABQ,Green,No,Albuquerque,New Mexico
02/26/22,550,UAL2413,B738,3000,SNA,Green,No,Santa Ana,California
02/26/22,655,N2875Q,C172,2000,HCF,Blue,No,Honolulu,Hawaii
02/26/22,2330,SWA3104,B738,500,SJU,Green,No,San Juan,Puerto Rico
02/26/22,2340,IDAHO19,BE20,10500,PCT,Green,No,Warrenton,Virginia
02/27/22,129,SWA4323,B737,17000,ZMA,Green,No,Melbourne,Florida
02/27/22,153,SWA2615,B737,14000,ZAU,Green,No,Aurora,Illinois
02/27/22,157,SWA2564,B737,14000,ZAU,Green,No,Aurora,Illinois
02/27/22,224,EJA678,C56X,9000,MTC,Green,No,Mount Clemens,Michigan
02/27/22,233,TIV770,F2TH,1000,PBI,Green,No,West Palm Beach,Florida
02/27/22,305,SWG590,B38M,30000,ZLC,Green,No,Salt Lake City,Utah
02/27/22,310,N20519,C172,3600,EVV,Green,No,Evansville,Indiana
02/27/22,430,N230DC,DA40,11500,ZLC,Blue,No,Salt Lake City,Utah
02/27/22,432,N383PS,DA40,6000,S56,Green,No,Salt Lake City,Utah
02/27/22,437,N63371,C172,8000,SCT,Green,No,San Diego,California
02/27/22,513,MV21,E130,3000,LAS,Blue,No,Las Vegas,Nevada
02/27/22,700,SKW3990,E75S,10000,NCT,Green,No,Mather,California
02/27/22,741,UAL1064,B739,6000,L30,Green,No,Las Vegas,Nevada
02/27/22,942,DAL1254,A321,18000,D21,Green,No,Detroit,Michigan
02/27/22,2329,UAL2147,B738,15000,ZDC,Green,No,Leesburg,Virginia
02/28/22,113,N680BH,C680,12500,CHA,Red,No,Chattanooga,Tennessee
02/28/22,120,AAL1832,A321,7500,D10,Green,No,Dallas-Fort Worth,Texas
02/28/22,130,LTA68,DA40,6500,GUS,Green,No,Peru,Indiana
02/28/22,135,ABX964,B763,24000,ZID,Green,No,Indianapolis,Indiana
02/28/22,146,SKW4269,CRJ2,7000,CPR,Blue,No,Casper,Wyoming
02/28/22,157,PDT6027,E145,12000,CLT,Green,No,Charlotte,North Carolina
02/28/22,202,SWA126,B737,11000,P50,Blue,No,Phoenix,Arizona
02/28/22,206,SWA1491,B737,8000,BNA,Green,No,Nashville,Tennessee
02/28/22,210,SWA3650,B737,5000,L30,Blue,No,Las Vegas,Nevada
02/28/22,212,UAL1997,A319,11000,D01,Green,No,Denver,Colorado
02/28/22,226,UAL2200,B38M,30000,ZLA,Green,No,Palmsdale,California
02/28/22,231,N484AE,B206,2800,ABI,Green,No,Abilene,Texas
02/28/22,233,REH18,HELO,1800,STS,Green,No,Santa Rosa,California
02/28/22,311,SWA2199,B737,21000,ZME,Green,No,Memphis,Tennessee
02/28/22,313,PDT6013,E145,22000,ZID,Green,No,Indianapolis,Indiana
02/28/22,328,NKS416,A320,24000,ZME,Green,No,Memphis,Tennessee
02/28/22,355,SWA2036,B737,24400,ZME,Green,No,Memphis,Tennessee
02/28/22,420,UAL523,B757,14000,NCT,Green,No,Mather,California
02/28/22,434,N1141M,C172,3500,NCT,Green,No,Mather,California
02/28/22,603,SRVY2,C208,7500,U90,Green,No,Tucson,Arizona
02/28/22,610,ASA833,B739,33000,ZOA,Green,No,Fremont,California
02/28/22,1138,AAL550,B738,23000,ZMP,Green,No,Dodge Center,Minnesota
02/28/22,2325,N75TG,BE40,11000,PHL,Green,No,Philadelphia,Pennsylvania
03/01/22,57,N55349,C172,2500,CRP,Green,No,Corpus Christi,Texas
03/01/22,101,N389W,PC12,15000,ZAU,Green,No,Aurora,Illinois
03/01/22,115,DAL520,B752,15000,ZTL,Blue And Green,No,Hampton,Georgia
03/01/22,125,SWA1812,B737,20000,D01,Green,No,Denver,Colorado
03/01/22,129,C2317,CN35,4000,CRP,Green,No,Corpus Christi,Texas
03/01/22,130,UAL1875,B738,22000,ZDV,Green,No,Longmont,Colorado
03/01/22,130,SWA2195,B737,22000,ZDV,Green,No,Longmont,Colorado
03/01/22,155,KSU39,C172,6000,R90,Green,No,Bellevue,Nebraska
03/01/22,155,MTU49,DA40,8000,ZME,Green,No,Memphis,Tennessee
03/01/22,157,N24396,HELO,Unk,PNE,Unk,No,Philadelphia,Pennsylvania
03/01/22,215,SKQ22,PC12,10000,ZAU,Green,No,Aurora,Illinois
03/01/22,217,JIA5339,CRJ7,2000,A80,Blue,No,Peachtree City,Georgia
03/01/22,218,N211FT,C172,5000,ZME,Green,No,Memphis,Tennessee
03/01/22,218,PDT6174,E145,11000,PCT,Blue,No,Warrenton,Virginia
03/01/22,235,N726TM,C525,3000,LRD,Green,No,Laredo,Texas
03/01/22,312,N31TF,CL35,7000,A80,Green,No,Peachtree City,Georgia
03/01/22,342,SKW4257,CRJ2,6000,M98,Green,No,Minneapolis,Minnesota
03/01/22,403,SWA1368,B738,5000,SAN,Green,No,San Diego,California
03/01/22,405,FDX1273,B763,38000,ZBW,Green,No,Nashua,New Hampshire
03/01/22,419,SKW3934,E75L,2000,SEA,Green,No,Seattle,Washington
03/01/22,423,SKW5432,E75L,24000,ZOA,Purple,No,Fremont,California
03/01/22,435,FDX1284,B763,10000,MCI,Green,No,Kansas City,Missouri
03/01/22,445,QXE2139,DH8D,2000,SEA,Green,No,Seattle,Washington
03/01/22,446,JZA810,DH8D,2000,SEA,Green,No,Seattle,Washington
03/01/22,448,ASA754,B738,2000,SEA,Green,No,Seattle,Washington
03/01/22,523,BAW6B,B77W,12000,ZOA,Green,No,Fremont,California
03/01/22,530,SKW3307,E75L,9000,L30,Green,No,Las Vegas,Nevada
03/01/22,610,DAL445,B764,9000,L30,Green,No,Las Vegas,Nevada
03/01/22,611,FFT1979,A20N,9000,L30,Green,No,Las Vegas,Nevada
03/01/22,612,ASA17,B739,9000,L30,Green,No,Las Vegas,Nevada
03/01/22,644,AJT902,B763,21500,ZID,Green,No,Indianapolis,Indiana
03/01/22,728,AAL2156,B738,24000,ZAB,Green,No,Albuquerque,New Mexico
03/01/22,745,SKW3672,E75L,10500,ZSE,Green,No,Auburn,Washington
03/01/22,920,SWA430,B737,5000,GEG,Green,No,Spokane ,Washington
03/01/22,921,GTI3701,B763,2500,P80,Blue,No,Portland,Oregon
03/01/22,1118,NCR660,B744,4000,A11,Green,No,Anchorage,Alaska
03/01/22,1128,FDX1453,B763,11000,MSY,Green,No,New Orleans,Louisiana
03/01/22,1145,N107PT,C25B,11500,ZOA,Green,No,Fremont,California
03/01/22,1230,UPS948,B763,16000,NCT,Blue,No,Mather,California
03/01/22,1244,FDX1167,B763,16000,NCT,Blue,No,Mather,California
03/02/22,1,SNC7104,SH36,300,SJU,Green,No,San Juan,Puerto Rico
03/02/22,38,N776CD,SR22,2500,I90,Green,No,Houston,Texas
03/02/22,118,DAL2614,A321,4000,AUS,Green,No,Austin,Texas
03/02/22,130,N328WH,SR22,3200,FSM,Green,No,Fort Smith,Arkansas
03/02/22,138,EJA673,C56X,9000,I90,Green,No,Houston,Texas
03/02/22,211,N9528W,C172,4500,ZFW,Green,No,Fort Worth,Texas
03/02/22,218,N548CW,P28A,8500,PSC,Green,No,Pasco,Washington
03/02/22,220,UAL447,A320,2100,SEA,Green,No,Seattle,Washington
03/02/22,220,R80158,H60,5700,PUB,Green,No,Pueblo,Colorado
03/02/22,223,SKW3772,E75L,2100,S46,Green,No,Burien,Washington
03/02/22,315,LXJ587,CL35,7200,ZAB,Green,No,Albuquerque,New Mexico
03/02/22,319,N30LP,C310,9000,LEX,Green,No,Lexington,Kentucky
03/02/22,326,SWA2480,B738,26000,ZME,Blue,No,Memphis,Tennessee
03/02/22,335,EDV5214,CRJ9,6000,PCT,Green,No,Warrenton,Virginia
03/02/22,340,N57RZ,SR22,8500,ZOA,Green,No,Fremont,California
03/02/22,405,SWA2232,B738,5000,MCI,Green,No,Kansas City,Missouri
03/02/22,419,DAL2170,BCS1,30000,ZHU,Green,No,Houston,Texas
03/02/22,450,N817GS,GLF6,2000,PSP,Green,No,Palm Springs,California
03/02/22,451,SWA1432,B737,10000,NCT,Green,No,Mather,California
03/02/22,501,AAL2190,A321,8000,SCT,Green,No,San Diego,California
03/02/22,525,SKW3408,E75L,31000,ZOA,Green,No,Fremont,California
03/02/22,556,ACA558,B38M,41000,ZOA,Green,No,Fremont,California
03/02/22,655,LN30LP,C310,6000,ZID,Green,No,Indianapolis,Indiana
03/02/22,659,DAL353,B764,3000,SCT,Green,No,San Diego,California
03/02/22,702,DAL383,A359,3000,SCT,Green,No,San Diego,California
03/02/22,715,QXE2551,E75L,4500,GEG,Green,No,Spokane ,Washington
03/02/22,740,QXE2004,DH8D,7000,ZSE,Green,No,Auburn,Washington
03/02/22,1009,UPS852,B752,Unk,P50,Unk,No,Phoenix,Arizona
03/02/22,2358,CNS15,PC12,9000,Y90,Green,No,Fort Wayne,Indiana
03/03/22,4,PAT14,UH60,1300,IAD,Green,No,Washington,District of Columbia
03/03/22,20,PAT14,H60,1300,IAD,Green,No,Washington,District of Columbia
03/03/22,22,AAL1954,A321,9000,CLT,Green,No,Charlotte,North Carolina
03/03/22,25,AIRMED4,AS65,500,MSP,Green,No,Minneapolis,Minnesota
03/03/22,100,GTI3606,B737,19000,ZME,Green,No,Memphis,Tennessee
03/03/22,107,AMF1049,BE99,1000,A90,Blue,No,Merrimack,New Hampshire
03/03/22,110,PDU50,C172,4500,CMH,Green,No,Columbus,Ohio
03/03/22,120,PDT6034,E145,31000,ZTL,Blue,No,Hampton,Georgia
03/03/22,125,SYB068,CL60,5000,AUS,Green,No,Austin,Texas
03/03/22,133,DAL2499,A321,37000,ZME,Blue,No,Memphis,Tennessee
03/03/22,146,SWA1903,B737,3000,T75,Green,No,St. Charles,Missouri
03/03/22,201,FFS49,C1812,1000,JAX,White,No,Jacksonville,Florida
03/03/22,205,SWA1449,B737,22000,ZME,Green,No,Memphis,Tennessee
03/03/22,210,N625TA,C210,6500,ZME,Green,No,Memphis,Tennessee
03/03/22,213,AAL1830,A321,34000,ZKC,Green,No,Olathe,Kansas
03/03/22,226,QXE2144,DH8D,2000,SEA,Green,No,Seattle,Washington
03/03/22,230,G72091,UH60,4500,CAE,Green,No,Columbia,South Carolina
03/03/22,233,N737DW,C172,2200,EMT,Blue,No,El Monte,California
03/03/22,235,AAL512,B738,25000,ZTL,Green,No,Hampton,Georgia
03/03/22,250,MED10,HELO,1200,DTO,Green,No,Denton,Texas
03/03/22,257,DAL760,B752,19000,ZLC,Blue,No,Salt Lake City,Utah
03/03/22,300,UPS773,B752,6000,LFT,Green,No,Lafayette,Louisiana
03/03/22,310,SUMIT18,C130,6000,PUB,Green,No,Pueblo,Colorado
03/03/22,315,AAL1921,B38M,6000,TPA,Blue,No,Tampa,Florida
03/03/22,325,FDX1639,A306,17000,ZME,Green,No,Memphis,Tennessee
03/03/22,330,UCA4290,E145,15000,TYS,Green,No,Knoxville,Tennessee
03/03/22,343,JIA5613,CRJ7,6000,PCT,Green,No,Warrenton,Virginia
03/03/22,404,DAL2313,B712,4000,CLT,Green,No,Charlotte,North Carolina
03/03/22,405,SWA2006,B737,10000,I90,Green,No,Houston,Texas
03/03/22,405,N422T,C172,2000,NCT,Green,No,Mather,California
03/03/22,455,AAL1314,A320,2500,AUS,Green,No,Austin,Texas
03/03/22,501,SWA2160,B737,4000,I90,Green,No,Houston,Texas
03/03/22,501,SWA2267,B38M,12000,SCT,Blue,No,San Diego,California
